


0.生成新文件    数量：10, 总大小：4.31KB
JavaBuffRead:  文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:4.125037ms
JavaBuffRead:  文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:6.889481ms
JavaBuffRead:  文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:3.539111ms
JavaBuffRead:  文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:3.34163ms
JavaBuffRead:  文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:2.280296ms
JavaBuffRead:  文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:3.12637ms
------------------------------------------------------------------------
JavaMMap:      文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:9.945482ms
JavaMMap:      文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:2.053926ms
JavaMMap:      文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:2.525778ms
JavaMMap:      文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:2.117778ms
JavaMMap:      文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:2.689038ms
JavaMMap:      文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:2.505926ms
JavaMMap:      文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:2.605333ms
JavaMMap:      文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:2.829334ms
JavaMMap:      文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:2.782518ms
JavaMMap:      文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:3.195704ms
------------------------------------------------------------------------
C++MMap:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:7.110000ms
C++MMap:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:0.836000ms
C++MMap:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:0.811000ms
C++MMap:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:0.825000ms
C++MMap:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:1.204000ms
C++MMap:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:0.729000ms
C++MMap:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:1.052000ms
C++MMap:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:0.463000ms
C++MMap:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:1.249000ms
C++MMap:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:1.379000ms
------------------------------------------------------------------------
C++Read:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:7.679000ms
C++Read:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:0.654000ms
C++Read:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:0.619000ms
C++Read:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:0.466000ms
C++Read:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:0.485000ms
C++Read:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:0.463000ms
C++Read:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:0.475000ms
C++Read:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:0.484000ms
C++Read:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:0.488000ms
C++Read:       文件数量:10, 总大小:26015, 文件大小:1.44KB ~ 3.85KB, 时间:0.483000ms



7.生成新文件    数量：100, 总大小：238KB
------------------------------------------------------------------------
JavaBuffRead:  文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:94.36296ms
JavaBuffRead:  文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:25.557629ms
JavaBuffRead:  文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:23.311852ms
JavaBuffRead:  文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:18.633331ms
JavaBuffRead:  文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:17.654964ms
JavaBuffRead:  文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:17.524ms
JavaBuffRead:  文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:17.744593ms
JavaBuffRead:  文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:22.941778ms
JavaBuffRead:  文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:29.948444ms
JavaBuffRead:  文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:35.27541ms
------------------------------------------------------------------------
JavaMMap:      文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:97.55971ms
JavaMMap:      文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:26.066816ms
JavaMMap:      文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:26.046518ms
JavaMMap:      文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:28.378668ms
JavaMMap:      文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:28.002224ms
JavaMMap:      文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:20.795555ms
JavaMMap:      文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:18.89837ms
JavaMMap:      文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:18.853628ms
JavaMMap:      文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:19.411556ms
JavaMMap:      文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:18.940296ms
------------------------------------------------------------------------
C++MMap:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:67.528000ms
C++MMap:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.522000ms
C++MMap:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.604000ms
C++MMap:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.493000ms
C++MMap:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.597000ms
C++MMap:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.500000ms
C++MMap:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.497000ms
C++MMap:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.731000ms
C++MMap:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.462000ms
C++MMap:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.453000ms
------------------------------------------------------------------------
C++Read:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:80.770000ms
C++Read:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.367000ms
C++Read:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.101000ms
C++Read:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.072000ms
C++Read:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.143000ms
C++Read:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.093000ms
C++Read:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.135000ms
C++Read:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.045000ms
C++Read:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.148000ms
C++Read:       文件数量:100, 总大小:243470, 文件大小:1.03KB ~ 3.97KB, 时间:4.057000ms



8.生成新文件    数量：300, 总大小：759KB
------------------------------------------------------------------------
JavaBuffRead:  文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:297.12207ms
JavaBuffRead:  文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:51.401337ms
JavaBuffRead:  文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:103.63393ms
JavaBuffRead:  文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:75.81066ms
JavaBuffRead:  文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:95.09081ms
JavaBuffRead:  文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:82.774666ms
JavaBuffRead:  文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:74.381775ms
JavaBuffRead:  文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:62.057632ms
JavaBuffRead:  文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:109.87748ms
JavaBuffRead:  文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:83.347855ms
------------------------------------------------------------------------
JavaMMap:      文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:289.18ms
JavaMMap:      文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:69.15881ms
JavaMMap:      文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:54.73926ms
JavaMMap:      文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:54.878815ms
JavaMMap:      文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:55.560886ms
JavaMMap:      文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:55.14ms
JavaMMap:      文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:54.960888ms
JavaMMap:      文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:55.238815ms
JavaMMap:      文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:54.98474ms
JavaMMap:      文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:54.72815ms
------------------------------------------------------------------------
C++MMap:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:211.970000ms
C++MMap:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:12.959000ms
C++MMap:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:12.854000ms
C++MMap:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:12.860000ms
C++MMap:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:12.738000ms
C++MMap:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:13.418000ms
C++MMap:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:12.792000ms
C++MMap:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:12.775000ms
C++MMap:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:13.901000ms
C++MMap:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:12.815000ms
------------------------------------------------------------------------
C++Read:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:233.673000ms
C++Read:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:16.688000ms
C++Read:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:23.601000ms
C++Read:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:13.396000ms
C++Read:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:13.511000ms
C++Read:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:14.560000ms
C++Read:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:17.664000ms
C++Read:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:19.749000ms
C++Read:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:13.854000ms
C++Read:       文件数量:300, 总大小:776848, 文件大小:1.02KB ~ 3.99KB, 时间:16.614000ms



9.生成新文件    数量：800, 总大小：1.97MB
------------------------------------------------------------------------
JavaBuffRead:  文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:941.7132ms
JavaBuffRead:  文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:246.87985ms
JavaBuffRead:  文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:212.8877ms
JavaBuffRead:  文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:217.43808ms
JavaBuffRead:  文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:218.7489ms
JavaBuffRead:  文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:279.9566ms
JavaBuffRead:  文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:248.11171ms
JavaBuffRead:  文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:262.9701ms
JavaBuffRead:  文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:199.49629ms
JavaBuffRead:  文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:222.94623ms
------------------------------------------------------------------------
JavaMMap:      文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:822.48267ms
JavaMMap:      文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:144.88919ms
JavaMMap:      文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:145.90964ms
JavaMMap:      文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:145.51067ms
JavaMMap:      文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:145.27896ms
JavaMMap:      文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:148.18845ms
JavaMMap:      文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:162.05777ms
JavaMMap:      文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:150.64282ms
JavaMMap:      文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:146.28073ms
JavaMMap:      文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:373.04608ms
------------------------------------------------------------------------
C++MMap:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:605.766000ms
C++MMap:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:46.655000ms
C++MMap:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:43.007000ms
C++MMap:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:33.778000ms
C++MMap:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:34.577000ms
C++MMap:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:33.830000ms
C++MMap:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:34.414000ms
C++MMap:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:52.481000ms
C++MMap:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:33.598000ms
C++MMap:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:34.114000ms
------------------------------------------------------------------------
C++Read:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:559.669000ms
C++Read:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:34.191000ms
C++Read:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:33.094000ms
C++Read:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:33.579000ms
C++Read:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:33.302000ms
C++Read:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:34.682000ms
C++Read:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:33.357000ms
C++Read:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:32.990000ms
C++Read:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:33.351000ms
C++Read:       文件数量:800, 总大小:2070863, 文件大小:1.00KB ~ 4.00KB, 时间:33.342000ms



10.生成新文件    数量：1500, 总大小：3.64MB
------------------------------------------------------------------------
JavaBuffRead:  文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:1799.1881ms
JavaBuffRead:  文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:392.12015ms
JavaBuffRead:  文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:351.653ms
JavaBuffRead:  文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:339.6778ms
JavaBuffRead:  文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:394.1182ms
JavaBuffRead:  文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:397.70044ms
JavaBuffRead:  文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:394.8083ms
JavaBuffRead:  文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:426.92117ms
JavaBuffRead:  文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:422.38016ms
JavaBuffRead:  文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:382.22296ms
------------------------------------------------------------------------
JavaMMap:      文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:1782.3911ms
JavaMMap:      文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:276.7062ms
JavaMMap:      文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:277.11792ms
JavaMMap:      文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:288.27274ms
JavaMMap:      文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:456.25497ms
JavaMMap:      文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:487.08862ms
JavaMMap:      文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:284.71866ms
JavaMMap:      文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:287.87527ms
JavaMMap:      文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:275.97467ms
JavaMMap:      文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:462.72754ms
------------------------------------------------------------------------
C++MMap:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:1477.705000ms
C++MMap:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:64.784000ms
C++MMap:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:64.890000ms
C++MMap:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:63.932000ms
C++MMap:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:76.969000ms
C++MMap:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:62.764000ms
C++MMap:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:63.899000ms
C++MMap:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:64.505000ms
C++MMap:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:62.605000ms
C++MMap:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:63.070000ms
------------------------------------------------------------------------
C++Read:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:1355.152000ms
C++Read:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:64.881000ms
C++Read:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:63.250000ms
C++Read:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:63.134000ms
C++Read:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:62.510000ms
C++Read:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:63.129000ms
C++Read:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:62.338000ms
C++Read:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:63.240000ms
C++Read:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:69.679000ms
C++Read:       文件数量:1500, 总大小:3811578, 文件大小:1.00KB ~ 4.00KB, 时间:62.573000ms



11.生成新文件    数量：2000, 总大小：4.94MB
------------------------------------------------------------------------
JavaBuffRead:  文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:2350.725ms
JavaBuffRead:  文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:501.61765ms
JavaBuffRead:  文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:530.8219ms
JavaBuffRead:  文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:487.872ms
JavaBuffRead:  文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:529.2508ms
JavaBuffRead:  文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:514.6163ms
JavaBuffRead:  文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:538.88416ms
JavaBuffRead:  文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:533.35675ms
JavaBuffRead:  文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:499.52356ms
JavaBuffRead:  文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:536.8744ms
------------------------------------------------------------------------
JavaMMap:      文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:2583.916ms
JavaMMap:      文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:366.46384ms
JavaMMap:      文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:371.36475ms
JavaMMap:      文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:549.76074ms
JavaMMap:      文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:399.22015ms
JavaMMap:      文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:368.29007ms
JavaMMap:      文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:476.11392ms
JavaMMap:      文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:511.30783ms
JavaMMap:      文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:368.5646ms
JavaMMap:      文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:382.0286ms
------------------------------------------------------------------------
C++MMap:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:1785.450000ms
C++MMap:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:84.841000ms
C++MMap:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:88.155000ms
C++MMap:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:82.822000ms
C++MMap:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:83.110000ms
C++MMap:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:83.971000ms
C++MMap:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:83.346000ms
C++MMap:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:85.590000ms
C++MMap:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:82.681000ms
C++MMap:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:83.055000ms
------------------------------------------------------------------------
C++Read:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:1775.725000ms
C++Read:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:91.347000ms
C++Read:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:95.026000ms
C++Read:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:84.946000ms
C++Read:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:83.235000ms
C++Read:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:93.157000ms
C++Read:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:83.995000ms
C++Read:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:84.858000ms
C++Read:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:84.164000ms
C++Read:       文件数量:2000, 总大小:5178429, 文件大小:1.00KB ~ 4.00KB, 时间:83.850000ms



12.生成新文件    数量：10, 总大小：165KB
------------------------------------------------------------------------
JavaBuffRead:  文件数量:10, 总大小:168827, 文件大小:4.45KB ~ 26.98KB, 时间:14.832768ms
JavaBuffRead:  文件数量:10, 总大小:168827, 文件大小:4.45KB ~ 26.98KB, 时间:3.109026ms
JavaBuffRead:  文件数量:10, 总大小:168827, 文件大小:4.45KB ~ 26.98KB, 时间:3.518232ms
JavaBuffRead:  文件数量:10, 总大小:168827, 文件大小:4.45KB ~ 26.98KB, 时间:4.232754ms
JavaBuffRead:  文件数量:10, 总大小:168827, 文件大小:4.45KB ~ 26.98KB, 时间:3.801949ms
JavaBuffRead:  文件数量:10, 总大小:168827, 文件大小:4.45KB ~ 26.98KB, 时间:3.793798ms
